annotid	AnnotDesc	Interesting_genes_with_this_annotid	Interesting_genes_with_any_annotation	BG_with_annotid	BG_with_any_annotation	pvalue	p_adj_BH	Interesting_gene_ids
GO:0065002	intracellular protein transmembrane transport	6	1966	8	14463	0.00013711882492606852	0.00149731845756	Aerin#c12733;Aerin#c18471;Aerin#c17440;Aerin#c15002;Aerin#c22927;Aerin#c19370
GO:0042221	response to chemical	66	1966	308	14463	0.000139470781169648	0.00151771329231	Aerin#c16106;Aerin#c23891;Aerin#c20072;Aerin#c20499;Aerin#c18414;Aerin#c20931;Aerin#c16782;Aerin#c17225;Aerin#c22271;Aerin#c15260;Aerin#c15880;Aerin#c17498;Aerin#c26509;Aerin#c19554;Aerin#c16690;Aerin#c18843;Aerin#c16582;Aerin#c9379;Aerin#c16992;Aerin#c18219;Aerin#c23146;Aerin#c19632;Aerin#c18855;Aerin#c17874;Aerin#c10116;Aerin#c22547;Aerin#c23376;Aerin#c25232;Aerin#c20793;Aerin#c15772;Aerin#c22780;Aerin#c16727;Aerin#c14556;Aerin#c22497;Aerin#c15988;Aerin#c25118;Aerin#c25758;Aerin#c25757;Aerin#c23961;Aerin#c14766;Aerin#c14841;Aerin#c12706;Aerin#c21594;Aerin#c19062;Aerin#c19665;Aerin#c12840;Aerin#c25591;Aerin#c12607;Aerin#c6114;Aerin#c14457;Aerin#c11131;Aerin#c24633;Aerin#c24182;Aerin#c21070;Aerin#c19027;Aerin#c18198;Aerin#c15833;Aerin#c22927;Aerin#c12623;Aerin#c26435;Aerin#c20653;Aerin#c16337;Aerin#c19112;Aerin#c22632;Aerin#c7164;Aerin#c18571
GO:0009657	plastid organization	14	1966	36	14463	0.00014133566033032514	0.00153268498088	Aerin#c22394;Aerin#c22510;Aerin#c14232;Aerin#c14759;Aerin#c21569;Aerin#c12733;Aerin#c190;Aerin#c22497;Aerin#c19904;Aerin#c12623;Aerin#c6046;Aerin#c15347;Aerin#c20511;Aerin#c12298
GO:0043094	cellular metabolic compound salvage	13	1966	32	14463	0.00014470592232779686	0.00155844797449	Aerin#c16257;Aerin#c21381;Aerin#c8395;Aerin#c23104;Aerin#c18219;Aerin#c25254;Aerin#c22846;Aerin#c14766;Aerin#c21594;Aerin#c19013;Aerin#c19650;Aerin#c25488;Aerin#c16240
GO:0051604	protein maturation	13	1966	32	14463	0.00014470592232779686	0.00155844797449	Aerin#c7119;Aerin#c16132;Aerin#c22090;Aerin#c22460;Aerin#c22034;Aerin#c5139;Aerin#c13618;Aerin#c8365;Aerin#c19863;Aerin#c21054;Aerin#c11475;Aerin#c5607;Aerin#c26136
GO:0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors	19	1966	58	14463	0.00014911089241272498	0.00160038882473	Aerin#c20466;Aerin#c24703;Aerin#c18354;Aerin#c20713;Aerin#c20247;Aerin#c15886;Aerin#c22073;Aerin#c18843;Aerin#c23035;Aerin#c13559;Aerin#c19294;Aerin#c26100;Aerin#c25119;Aerin#c26493;Aerin#c17542;Aerin#c13590;Aerin#c25462;Aerin#c19228;Aerin#c24384
GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain	8	1966	14	14463	0.00016070082203337922	0.00171889548209	Aerin#c15535;Aerin#c16082;Aerin#c14845;Aerin#c22800;Aerin#c11201;Aerin#c15726;Aerin#c9015;Aerin#c19501
GO:0007165	signal transduction	29	1966	389	14463	0.00016461118562274398	0.00175473284266	Aerin#c18958;Aerin#c18225;Aerin#c20120;Aerin#c24582;Aerin#c25671;Aerin#c12768;Aerin#c20821;Aerin#c21775;Aerin#c23146;Aerin#c15346;Aerin#c190;Aerin#c20165;Aerin#c14219;Aerin#c16727;Aerin#c20170;Aerin#c18645;Aerin#c11069;Aerin#c12872;Aerin#c17382;Aerin#c23761;Aerin#c19665;Aerin#c25591;Aerin#c19724;Aerin#c26063;Aerin#c15234;Aerin#c16836;Aerin#c23650;Aerin#c23880;Aerin#c11166
GO:0009415	response to water	16	1966	45	14463	0.0001671083635221498	0.00176931625432	Aerin#c16106;Aerin#c20072;Aerin#c22271;Aerin#c15260;Aerin#c26509;Aerin#c18843;Aerin#c9379;Aerin#c17874;Aerin#c23376;Aerin#c22497;Aerin#c14766;Aerin#c19665;Aerin#c6114;Aerin#c24182;Aerin#c19027;Aerin#c22927
GO:0018208	peptidyl-proline modification	16	1966	45	14463	0.0001671083635221498	0.00176931625432	Aerin#c11371;Aerin#c22083;Aerin#c24457;Aerin#c21744;Aerin#c20359;Aerin#c14958;Aerin#c18395;Aerin#c22586;Aerin#c18759;Aerin#c18927;Aerin#c24633;Aerin#c13796;Aerin#c11815;Aerin#c12912;Aerin#c10665;Aerin#c13052
GO:0005852	eukaryotic translation initiation factor 3 complex	7	1966	11	14463	0.00016953362590360038	0.00178895078647	Aerin#c16794;Aerin#c15442;Aerin#c18432;Aerin#c19842;Aerin#c19868;Aerin#c19464;Aerin#c17962
GO:0044282	small molecule catabolic process	21	1966	66	14463	0.00017284727443801014	0.00181779650365	Aerin#c21388;Aerin#c19772;Aerin#c22886;Aerin#c20352;Aerin#c16582;Aerin#c16215;Aerin#c19457;Aerin#c13808;Aerin#c15625;Aerin#c18016;Aerin#c12659;Aerin#c19863;Aerin#c15988;Aerin#c18396;Aerin#c14943;Aerin#c15147;Aerin#c19665;Aerin#c22309;Aerin#c15487;Aerin#c19749;Aerin#c16337
GO:0016485	protein processing	10	1966	21	14463	0.0001773526586026762	0.00185894057545	Aerin#c7119;Aerin#c16132;Aerin#c22090;Aerin#c22460;Aerin#c22034;Aerin#c13618;Aerin#c8365;Aerin#c21054;Aerin#c11475;Aerin#c5607
GO:0000096	sulfur amino acid metabolic process	15	1966	41	14463	0.00018432042886015512	0.00192553408016	Aerin#c16257;Aerin#c20735;Aerin#c23104;Aerin#c14121;Aerin#c25254;Aerin#c21080;Aerin#c18870;Aerin#c21594;Aerin#c14143;Aerin#c21112;Aerin#c17345;Aerin#c25488;Aerin#c13088;Aerin#c19687;Aerin#c18573
GO:0010608	posttranscriptional regulation of gene expression	11	1966	25	14463	0.00020220681985348956	0.00210536934691	Aerin#c23272;Aerin#c19564;Aerin#c16794;Aerin#c21538;Aerin#c15664;Aerin#c14759;Aerin#c24525;Aerin#c22497;Aerin#c17766;Aerin#c11925;Aerin#c13348
GO:0009086	methionine biosynthetic process	9	1966	18	14463	0.00023714159413212461	0.00245281107594	Aerin#c16257;Aerin#c20735;Aerin#c23104;Aerin#c14121;Aerin#c25254;Aerin#c21594;Aerin#c25488;Aerin#c13088;Aerin#c19687
GO:0046165	alcohol biosynthetic process	9	1966	18	14463	0.00023714159413212461	0.00245281107594	Aerin#c19856;Aerin#c19857;Aerin#c20975;Aerin#c15754;Aerin#c12354;Aerin#c14950;Aerin#c25179;Aerin#c25006;Aerin#c16567
GO:0004332	fructose-bisphosphate aldolase activity	5	1966	6	14463	0.00024590996561592765	0.00249411596194	Aerin#c25521;Aerin#c11891;Aerin#c23310;Aerin#c21576;Aerin#c21662
GO:0006546	glycine catabolic process	5	1966	6	14463	0.00024590996561592765	0.00249411596194	Aerin#c19772;Aerin#c22886;Aerin#c19863;Aerin#c22309;Aerin#c15487
GO:0043244	regulation of protein complex disassembly	5	1966	6	14463	0.00024590996561592765	0.00249411596194	Aerin#c23272;Aerin#c26560;Aerin#c24525;Aerin#c17766;Aerin#c11925
GO:0045036	protein targeting to chloroplast	5	1966	6	14463	0.00024590996561592765	0.00249411596194	Aerin#c12733;Aerin#c18471;Aerin#c17440;Aerin#c22927;Aerin#c19370
GO:0072596	establishment of protein localization to chloroplast	5	1966	6	14463	0.00024590996561592765	0.00249411596194	Aerin#c12733;Aerin#c18471;Aerin#c17440;Aerin#c22927;Aerin#c19370
GO:0072598	protein localization to chloroplast	5	1966	6	14463	0.00024590996561592765	0.00249411596194	Aerin#c12733;Aerin#c18471;Aerin#c17440;Aerin#c22927;Aerin#c19370
GO:0005634	nucleus	68	1966	736	14463	0.0002603505993702469	0.00263206057557	Aerin#c10790;Aerin#c11918;Aerin#c22132;Aerin#c19160;Aerin#c17681;Aerin#c19564;Aerin#c7023;Aerin#c5440;Aerin#c20499;Aerin#c18414;Aerin#c17235;Aerin#c16492;Aerin#c18223;Aerin#c19408;Aerin#c26578;Aerin#c17001;Aerin#c15260;Aerin#c22510;Aerin#c14915;Aerin#c25671;Aerin#c26509;Aerin#c3842;Aerin#c23034;Aerin#c19181;Aerin#c25504;Aerin#c16048;Aerin#c20599;Aerin#c22055;Aerin#c17874;Aerin#c21155;Aerin#c20768;Aerin#c12733;Aerin#c18018;Aerin#c22310;Aerin#c20798;Aerin#c14168;Aerin#c15988;Aerin#c15387;Aerin#c21132;Aerin#c12710;Aerin#c23961;Aerin#c12706;Aerin#c16417;Aerin#c21594;Aerin#c22161;Aerin#c14441;Aerin#c19665;Aerin#c20526;Aerin#c19016;Aerin#c19650;Aerin#c11131;Aerin#c21328;Aerin#c7403;Aerin#c24633;Aerin#c13259;Aerin#c21070;Aerin#c21661;Aerin#c19027;Aerin#c9275;Aerin#c9276;Aerin#c17353;Aerin#c12132;Aerin#c6046;Aerin#c6958;Aerin#c23060;Aerin#c11166;Aerin#c3393;Aerin#c17696
GO:0019637	organophosphate metabolic process	65	1966	307	14463	0.0002664985610246061	0.0026855514156	Aerin#c11918;Aerin#c13211;Aerin#c20659;Aerin#c21527;Aerin#c21529;Aerin#c16686;Aerin#c25521;Aerin#c13236;Aerin#c14117;Aerin#c11891;Aerin#c11898;Aerin#c13955;Aerin#c20002;Aerin#c18110;Aerin#c20352;Aerin#c13559;Aerin#c20749;Aerin#c16215;Aerin#c26208;Aerin#c17190;Aerin#c4460;Aerin#c23310;Aerin#c23829;Aerin#c20975;Aerin#c16226;Aerin#c21576;Aerin#c13808;Aerin#c23634;Aerin#c12354;Aerin#c16234;Aerin#c17910;Aerin#c21360;Aerin#c18901;Aerin#c14950;Aerin#c21555;Aerin#c19516;Aerin#c15988;Aerin#c21222;Aerin#c20540;Aerin#c24886;Aerin#c19079;Aerin#c11490;Aerin#c22800;Aerin#c15147;Aerin#c19665;Aerin#c10738;Aerin#c14859;Aerin#c15541;Aerin#c21696;Aerin#c13590;Aerin#c20853;Aerin#c19654;Aerin#c22914;Aerin#c14860;Aerin#c16591;Aerin#c21662;Aerin#c19647;Aerin#c9015;Aerin#c12629;Aerin#c19501;Aerin#c19037;Aerin#c19749;Aerin#c17321;Aerin#c17691;Aerin#c5949
GO:0003954	NADH dehydrogenase activity	10	1966	22	14463	0.0002856836444301717	0.00286965558219	Aerin#c18793;Aerin#c14671;Aerin#c11172;Aerin#c10194;Aerin#c24823;Aerin#c24261;Aerin#c13545;Aerin#c14555;Aerin#c14155;Aerin#c24569
GO:0048037	cofactor binding	35	1966	141	14463	0.0002929081471447899	0.00293282470656	Aerin#c25601;Aerin#c23891;Aerin#c4033;Aerin#c10194;Aerin#c24823;Aerin#c14324;Aerin#c23116;Aerin#c20735;Aerin#c16690;Aerin#c18843;Aerin#c22520;Aerin#c10120;Aerin#c11435;Aerin#c5225;Aerin#c26526;Aerin#c933;Aerin#c17284;Aerin#c21894;Aerin#c20940;Aerin#c15995;Aerin#c10810;Aerin#c22497;Aerin#c19863;Aerin#c25757;Aerin#c14766;Aerin#c19079;Aerin#c17382;Aerin#c25171;Aerin#c17173;Aerin#c21070;Aerin#c24622;Aerin#c14611;Aerin#c11839;Aerin#c16243;Aerin#c26136
GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	16	1966	47	14463	0.000297490400373335	0.00295979338022	Aerin#c20254;Aerin#c17521;Aerin#c18589;Aerin#c15754;Aerin#c19441;Aerin#c15972;Aerin#c19516;Aerin#c19073;Aerin#c1109;Aerin#c22906;Aerin#c19653;Aerin#c18060;Aerin#c21265;Aerin#c17359;Aerin#c26434;Aerin#c18370
GO:0031969	chloroplast membrane	16	1966	47	14463	0.000297490400373335	0.00295979338022	Aerin#c21253;Aerin#c18806;Aerin#c17225;Aerin#c15096;Aerin#c20002;Aerin#c20648;Aerin#c14232;Aerin#c17190;Aerin#c14759;Aerin#c15430;Aerin#c21569;Aerin#c12733;Aerin#c17284;Aerin#c23880;Aerin#c16921;Aerin#c19370
GO:0005200	structural constituent of cytoskeleton	8	1966	15	14463	0.00030333082934519174	0.00299886062829	Aerin#c23936;Aerin#c23937;Aerin#c11621;Aerin#c11213;Aerin#c24073;Aerin#c23426;Aerin#c14457;Aerin#c23522
GO:0022904	respiratory electron transport chain	8	1966	15	14463	0.00030333082934519174	0.00299886062829	Aerin#c11172;Aerin#c13618;Aerin#c24261;Aerin#c16081;Aerin#c13545;Aerin#c11668;Aerin#c2936;Aerin#c9651
GO:0006081	cellular aldehyde metabolic process	11	1966	26	14463	0.00030767302703420377	0.00302271870447	Aerin#c13236;Aerin#c23035;Aerin#c19457;Aerin#c21576;Aerin#c15625;Aerin#c18396;Aerin#c20540;Aerin#c16591;Aerin#c19228;Aerin#c12629;Aerin#c19749
GO:0009142	nucleoside triphosphate biosynthetic process	11	1966	26	14463	0.00030767302703420377	0.00302271870447	Aerin#c13211;Aerin#c4460;Aerin#c21576;Aerin#c23634;Aerin#c21555;Aerin#c19079;Aerin#c22800;Aerin#c10738;Aerin#c22914;Aerin#c9015;Aerin#c19501
GO:1901565	organonitrogen compound catabolic process	30	1966	115	14463	0.0003112169010671201	0.00304083957229	Aerin#c11824;Aerin#c19161;Aerin#c21388;Aerin#c19772;Aerin#c24131;Aerin#c12796;Aerin#c22886;Aerin#c13954;Aerin#c10686;Aerin#c15526;Aerin#c16215;Aerin#c2184;Aerin#c23820;Aerin#c15195;Aerin#c18016;Aerin#c12659;Aerin#c19516;Aerin#c19863;Aerin#c24761;Aerin#c15387;Aerin#c13892;Aerin#c2036;Aerin#c20157;Aerin#c22309;Aerin#c15487;Aerin#c17188;Aerin#c7412;Aerin#c24193;Aerin#c19966;Aerin#c17696
GO:0019222	regulation of metabolic process	105	1966	1051	14463	0.0003114580417057294	0.00304083957229	Aerin#c23272;Aerin#c12021;Aerin#c24940;Aerin#c19564;Aerin#c16794;Aerin#c5440;Aerin#c13037;Aerin#c18701;Aerin#c21538;Aerin#c15664;Aerin#c16492;Aerin#c18223;Aerin#c19408;Aerin#c12482;Aerin#c26578;Aerin#c21521;Aerin#c3995;Aerin#c17798;Aerin#c19438;Aerin#c12306;Aerin#c20828;Aerin#c20827;Aerin#c26178;Aerin#c20913;Aerin#c20912;Aerin#c3842;Aerin#c507;Aerin#c12970;Aerin#c14232;Aerin#c18205;Aerin#c16856;Aerin#c17673;Aerin#c23034;Aerin#c23343;Aerin#c21617;Aerin#c21505;Aerin#c17067;Aerin#c17804;Aerin#c19527;Aerin#c15330;Aerin#c21188;Aerin#c10120;Aerin#c25504;Aerin#c10053;Aerin#c18071;Aerin#c21169;Aerin#c15408;Aerin#c14759;Aerin#c19303;Aerin#c15342;Aerin#c21371;Aerin#c18915;Aerin#c20374;Aerin#c20768;Aerin#c190;Aerin#c23376;Aerin#c18018;Aerin#c24525;Aerin#c20795;Aerin#c22780;Aerin#c16892;Aerin#c22497;Aerin#c24680;Aerin#c21132;Aerin#c4340;Aerin#c25118;Aerin#c12241;Aerin#c15567;Aerin#c20892;Aerin#c20897;Aerin#c15016;Aerin#c18382;Aerin#c25219;Aerin#c16855;Aerin#c22161;Aerin#c19665;Aerin#c7650;Aerin#c17766;Aerin#c23342;Aerin#c18289;Aerin#c21066;Aerin#c20857;Aerin#c15377;Aerin#c21328;Aerin#c22596;Aerin#c18299;Aerin#c13259;Aerin#c11925;Aerin#c14604;Aerin#c14605;Aerin#c5567;Aerin#c15833;Aerin#c6046;Aerin#c6045;Aerin#c23084;Aerin#c18613;Aerin#c12904;Aerin#c18616;Aerin#c21275;Aerin#c13097;Aerin#c4394;Aerin#c13348;Aerin#c26435;Aerin#c12298;Aerin#c19112
GO:0003774	motor activity	1	1966	76	14463	0.0003144135303085124	0.00306016150306	Aerin#c13491
GO:0016758	transferase activity, transferring hexosyl groups	24	1966	330	14463	0.0003341520876084951	0.00317624652939	Aerin#c20468;Aerin#c13263;Aerin#c421;Aerin#c15115;Aerin#c16007;Aerin#c19172;Aerin#c20643;Aerin#c18333;Aerin#c16582;Aerin#c17051;Aerin#c22337;Aerin#c22336;Aerin#c17723;Aerin#c17040;Aerin#c18709;Aerin#c20430;Aerin#c16960;Aerin#c15540;Aerin#c14708;Aerin#c17415;Aerin#c12858;Aerin#c14069;Aerin#c14085;Aerin#c16740
GO:1901617	organic hydroxy compound biosynthetic process	15	1966	43	14463	0.00033753072764757246	0.00317624652939	Aerin#c23891;Aerin#c13236;Aerin#c20002;Aerin#c19856;Aerin#c19857;Aerin#c20975;Aerin#c15754;Aerin#c12354;Aerin#c14950;Aerin#c20540;Aerin#c25179;Aerin#c25006;Aerin#c16567;Aerin#c21070;Aerin#c22632
GO:0004478	methionine adenosyltransferase activity	4	1966	4	14463	0.000340529302449387	0.00317624652939	Aerin#c20233;Aerin#c15965;Aerin#c17443;Aerin#c18525
GO:0006449	regulation of translational termination	4	1966	4	14463	0.000340529302449387	0.00317624652939	Aerin#c23272;Aerin#c24525;Aerin#c17766;Aerin#c11925
GO:0006452	translational frameshifting	4	1966	4	14463	0.000340529302449387	0.00317624652939	Aerin#c23272;Aerin#c24525;Aerin#c17766;Aerin#c11925
GO:0006556	S-adenosylmethionine biosynthetic process	4	1966	4	14463	0.000340529302449387	0.00317624652939	Aerin#c20233;Aerin#c15965;Aerin#c17443;Aerin#c18525
GO:0009765	photosynthesis, light harvesting	4	1966	4	14463	0.000340529302449387	0.00317624652939	Aerin#c25757;Aerin#c15924;Aerin#c25171;Aerin#c24622
GO:0009768	photosynthesis, light harvesting in photosystem I	4	1966	4	14463	0.000340529302449387	0.00317624652939	Aerin#c25757;Aerin#c15924;Aerin#c25171;Aerin#c24622
GO:0009853	photorespiration	4	1966	4	14463	0.000340529302449387	0.00317624652939	Aerin#c8395;Aerin#c18219;Aerin#c22846;Aerin#c19650
GO:0043243	positive regulation of protein complex disassembly	4	1966	4	14463	0.000340529302449387	0.00317624652939	Aerin#c23272;Aerin#c24525;Aerin#c17766;Aerin#c11925
GO:0045901	positive regulation of translational elongation	4	1966	4	14463	0.000340529302449387	0.00317624652939	Aerin#c23272;Aerin#c24525;Aerin#c17766;Aerin#c11925
GO:0045905	positive regulation of translational termination	4	1966	4	14463	0.000340529302449387	0.00317624652939	Aerin#c23272;Aerin#c24525;Aerin#c17766;Aerin#c11925
GO:0046500	S-adenosylmethionine metabolic process	4	1966	4	14463	0.000340529302449387	0.00317624652939	Aerin#c20233;Aerin#c15965;Aerin#c17443;Aerin#c18525
GO:0072503	cellular divalent inorganic cation homeostasis	4	1966	4	14463	0.000340529302449387	0.00317624652939	Aerin#c22132;Aerin#c15988;Aerin#c15147;Aerin#c19016
GO:0071806	protein transmembrane transport	7	1966	12	14463	0.00035904946824921166	0.00333905351185	Aerin#c18483;Aerin#c12733;Aerin#c18471;Aerin#c17440;Aerin#c15002;Aerin#c22927;Aerin#c19370
GO:0030060	L-malate dehydrogenase activity	6	1966	9	14463	0.0003638134716438827	0.00337334739684	Aerin#c16329;Aerin#c18513;Aerin#c17226;Aerin#c19333;Aerin#c25511;Aerin#c17227
