annotid	AnnotDesc	Interesting_genes_with_this_annotid	Interesting_genes_with_any_annotation	BG_with_annotid	BG_with_any_annotation	pvalue	p_adj_BH	Interesting_gene_ids
GO:0032784	regulation of DNA-templated transcription, elongation	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c10308
GO:0032870	cellular response to hormone stimulus	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c7492
GO:0033047	regulation of mitotic sister chromatid segregation	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c1298
GO:0034308	primary alcohol metabolic process	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c9378
GO:0036294	cellular response to decreased oxygen levels	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c11214
GO:0042214	terpene metabolic process	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c12881
GO:0042793	plastid transcription	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c11208
GO:0043449	cellular alkene metabolic process	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c7074
GO:0043450	alkene biosynthetic process	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c7074
GO:0045156	electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c9438
GO:0046173	polyol biosynthetic process	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c8188
GO:0046246	terpene biosynthetic process	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c12881
GO:0050826	response to freezing	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c12056
GO:0051656	establishment of organelle localization	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c12632
GO:0070006	metalloaminopeptidase activity	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c7177
GO:0070603	SWI/SNF superfamily-type complex	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c11207
GO:0071453	cellular response to oxygen levels	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c11214
GO:0071456	cellular response to hypoxia	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c11214
GO:0071495	cellular response to endogenous stimulus	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c7492
GO:0072509	divalent inorganic cation transmembrane transporter activity	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c15199
GO:0072666	establishment of protein localization to vacuole	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c11185
GO:0098661	inorganic anion transmembrane transport	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c6224
GO:1900055	regulation of leaf senescence	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c14395
GO:1900057	positive regulation of leaf senescence	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c14395
GO:1900673	olefin metabolic process	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c7074
GO:1900674	olefin biosynthetic process	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c7074
GO:1902099	regulation of metaphase/anaphase transition of cell cycle	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c1298
GO:1905623	positive regulation of leaf development	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c14395
GO:1905818	regulation of chromosome separation	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c1298
GO:2000242	negative regulation of reproductive process	1	1178	5	9817	0.472329188235259	0.669200530844	Casia#c11537
GO:0015932	nucleobase-containing compound transmembrane transporter activity	3	1178	42	9817	0.47474802770209	0.672243207226	Casia#c10628;Casia#c10630;Casia#c7056
GO:0016746	transferase activity, transferring acyl groups	17	1178	172	9817	0.47685643585011417	0.67445790413	Casia#c10309;Casia#c9463;Casia#c11539;Casia#c15123;Casia#c2999;Casia#c15154;Casia#c6322;Casia#c14706;Casia#c7031;Casia#c4194;Casia#c5161;Casia#c15602;Casia#c8979;Casia#c12252;Casia#c10789;Casia#c9126;Casia#c13518
GO:0051641	cellular localization	17	1178	172	9817	0.47685643585011417	0.67445790413	Casia#c5732;Casia#c8796;Casia#c10007;Casia#c11105;Casia#c11891;Casia#c6985;Casia#c10929;Casia#c15864;Casia#c12632;Casia#c7983;Casia#c11185;Casia#c4045;Casia#c10360;Casia#c7188;Casia#c13808;Casia#c14612;Casia#c7406
GO:0048523	negative regulation of cellular process	7	1178	78	9817	0.4873138439172865	0.688855507831	Casia#c6312;Casia#c11136;Casia#c10747;Casia#c11375;Casia#c10417;Casia#c14966;Casia#c14395
GO:0048518	positive regulation of biological process	12	1178	126	9817	0.4894743581112455	0.691515085177	Casia#c15615;Casia#c10747;Casia#c10215;Casia#c10740;Casia#c11375;Casia#c15129;Casia#c11214;Casia#c15871;Casia#c12476;Casia#c14395;Casia#c10308;Casia#c11742
GO:0000904	cell morphogenesis involved in differentiation	3	1178	19	9817	0.49119698793560507	0.691583031878	Casia#c6523;Casia#c11036;Casia#c11550
GO:0006760	folic acid-containing compound metabolic process	3	1178	19	9817	0.49119698793560507	0.691583031878	Casia#c5226;Casia#c10956;Casia#c11098
GO:0009664	plant-type cell wall organization	3	1178	19	9817	0.49119698793560507	0.691583031878	Casia#c13412;Casia#c9475;Casia#c12725
GO:0009894	regulation of catabolic process	3	1178	19	9817	0.49119698793560507	0.691583031878	Casia#c6228;Casia#c10215;Casia#c10361
GO:0030243	cellulose metabolic process	3	1178	19	9817	0.49119698793560507	0.691583031878	Casia#c15735;Casia#c5955;Casia#c9661
GO:0042558	pteridine-containing compound metabolic process	3	1178	19	9817	0.49119698793560507	0.691583031878	Casia#c5226;Casia#c10956;Casia#c11098
GO:0010383	cell wall polysaccharide metabolic process	1	1178	20	9817	0.5013004542216195	0.702614550657	Casia#c9495
GO:0018298	protein-chromophore linkage	1	1178	20	9817	0.5013004542216195	0.702614550657	Casia#c13272
GO:0019751	polyol metabolic process	1	1178	20	9817	0.5013004542216195	0.702614550657	Casia#c8188
GO:0030599	pectinesterase activity	1	1178	20	9817	0.5013004542216195	0.702614550657	Casia#c7358
GO:0031668	cellular response to extracellular stimulus	1	1178	20	9817	0.5013004542216195	0.702614550657	Casia#c14047
GO:0051093	negative regulation of developmental process	1	1178	20	9817	0.5013004542216195	0.702614550657	Casia#c11537
GO:0051241	negative regulation of multicellular organismal process	1	1178	20	9817	0.5013004542216195	0.702614550657	Casia#c11537
GO:0071496	cellular response to external stimulus	1	1178	20	9817	0.5013004542216195	0.702614550657	Casia#c14047
GO:0003993	acid phosphatase activity	1	1178	21	9817	0.502815286209383	0.703941400693	Casia#c5990
GO:0007154	cell communication	1	1178	21	9817	0.502815286209383	0.703941400693	Casia#c14047
GO:0016798	hydrolase activity, acting on glycosyl bonds	20	1178	196	9817	0.5053571925097061	0.706991116351	Casia#c13969;Casia#c11084;Casia#c5219;Casia#c12012;Casia#c11020;Casia#c10287;Casia#c7586;Casia#c15145;Casia#c10549;Casia#c6895;Casia#c11334;Casia#c15983;Casia#c11830;Casia#c11167;Casia#c9529;Casia#c10365;Casia#c9765;Casia#c9495;Casia#c12789;Casia#c8634
GO:0016020	membrane	127	1178	1005	9817	0.5055642688353248	0.706991116351	Casia#c9389;Casia#c13965;Casia#c5732;Casia#c6224;Casia#c12357;Casia#c11405;Casia#c8567;Casia#c6862;Casia#c6312;Casia#c11248;Casia#c7074;Casia#c12406;Casia#c12340;Casia#c8835;Casia#c6047;Casia#c2589;Casia#c10078;Casia#c8796;Casia#c15711;Casia#c10007;Casia#c6188;Casia#c5615;Casia#c6442;Casia#c15199;Casia#c11891;Casia#c11750;Casia#c15735;Casia#c11884;Casia#c8272;Casia#c10999;Casia#c5955;Casia#c6718;Casia#c6523;Casia#c10022;Casia#c10628;Casia#c8395;Casia#c1769;Casia#c7817;Casia#c12056;Casia#c9840;Casia#c7892;Casia#c6985;Casia#c9848;Casia#c10840;Casia#c11433;Casia#c6408;Casia#c13126;Casia#c13125;Casia#c11512;Casia#c6850;Casia#c10630;Casia#c6710;Casia#c10263;Casia#c13406;Casia#c15295;Casia#c13272;Casia#c12486;Casia#c8657;Casia#c10865;Casia#c14931;Casia#c14685;Casia#c11045;Casia#c6450;Casia#c10409;Casia#c11548;Casia#c13276;Casia#c10001;Casia#c7257;Casia#c9661;Casia#c7966;Casia#c14335;Casia#c9644;Casia#c12739;Casia#c7708;Casia#c11551;Casia#c11036;Casia#c11352;Casia#c2876;Casia#c14116;Casia#c15423;Casia#c10987;Casia#c10452;Casia#c7056;Casia#c5979;Casia#c4870;Casia#c3062;Casia#c9279;Casia#c6791;Casia#c10932;Casia#c14047;Casia#c9637;Casia#c5408;Casia#c11786;Casia#c6052;Casia#c12176;Casia#c11094;Casia#c9409;Casia#c11555;Casia#c9959;Casia#c12065;Casia#c13011;Casia#c11250;Casia#c15771;Casia#c6138;Casia#c3466;Casia#c9126;Casia#c10609;Casia#c8808;Casia#c11247;Casia#c11733;Casia#c11398;Casia#c9191;Casia#c11185;Casia#c15795;Casia#c10360;Casia#c15455;Casia#c7161;Casia#c7997;Casia#c3568;Casia#c3039;Casia#c10166;Casia#c10566;Casia#c11805;Casia#c10768;Casia#c10946;Casia#c13511;Casia#c7348
GO:0009991	response to extracellular stimulus	1	1178	22	9817	0.506984808638185	0.707380830972	Casia#c14047
GO:0010501	RNA secondary structure unwinding	1	1178	22	9817	0.506984808638185	0.707380830972	Casia#c10360
GO:0046777	protein autophosphorylation	1	1178	22	9817	0.506984808638185	0.707380830972	Casia#c7112
GO:0071805	potassium ion transmembrane transport	1	1178	22	9817	0.506984808638185	0.707380830972	Casia#c10166
GO:0004497	monooxygenase activity	8	1178	89	9817	0.510695864532196	0.711757228521	Casia#c11884;Casia#c9347;Casia#c8759;Casia#c10815;Casia#c11385;Casia#c10452;Casia#c12179;Casia#c9300
GO:0016051	carbohydrate biosynthetic process	8	1178	89	9817	0.510695864532196	0.711757228521	Casia#c15735;Casia#c5955;Casia#c8188;Casia#c10135;Casia#c9661;Casia#c9037;Casia#c12008;Casia#c10627
GO:0044432	endoplasmic reticulum part	4	1178	49	9817	0.5131582506510612	0.713682304888	Casia#c7817;Casia#c14931;Casia#c10409;Casia#c15771
GO:0051239	regulation of multicellular organismal process	4	1178	49	9817	0.5131582506510612	0.713682304888	Casia#c11537;Casia#c11207;Casia#c11375;Casia#c14395
GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	1	1178	23	9817	0.5135171709507407	0.713682304888	Casia#c10575
GO:0004004	ATP-dependent RNA helicase activity	1	1178	23	9817	0.5135171709507407	0.713682304888	Casia#c10360
GO:0008186	RNA-dependent ATPase activity	1	1178	23	9817	0.5135171709507407	0.713682304888	Casia#c10360
GO:0007017	microtubule-based process	4	1178	51	9817	0.515218175413372	0.714047631975	Casia#c5996;Casia#c12154;Casia#c9395;Casia#c14773
GO:0031324	negative regulation of cellular metabolic process	4	1178	51	9817	0.515218175413372	0.714047631975	Casia#c6312;Casia#c11136;Casia#c11375;Casia#c14395
GO:0019748	secondary metabolic process	4	1178	52	9817	0.5178979522562577	0.714047631975	Casia#c11884;Casia#c9146;Casia#c10452;Casia#c9995
GO:0050660	flavin adenine dinucleotide binding	13	1178	92	9817	0.5181901668653008	0.714047631975	Casia#c12040;Casia#c10973;Casia#c7857;Casia#c11914;Casia#c5340;Casia#c8183;Casia#c10061;Casia#c8002;Casia#c11540;Casia#c11647;Casia#c11648;Casia#c6277;Casia#c7054
GO:0016070	RNA metabolic process	41	1178	380	9817	0.5193620355934265	0.714047631975	Casia#c12448;Casia#c12045;Casia#c7153;Casia#c10427;Casia#c8029;Casia#c11274;Casia#c11679;Casia#c12086;Casia#c11735;Casia#c10327;Casia#c2921;Casia#c7533;Casia#c8143;Casia#c9907;Casia#c15498;Casia#c5949;Casia#c11512;Casia#c6249;Casia#c12486;Casia#c9208;Casia#c10812;Casia#c10402;Casia#c10312;Casia#c5532;Casia#c12896;Casia#c8103;Casia#c10359;Casia#c8193;Casia#c5817;Casia#c8975;Casia#c9635;Casia#c13266;Casia#c2543;Casia#c9284;Casia#c10603;Casia#c15074;Casia#c10408;Casia#c10360;Casia#c11208;Casia#c7502;Casia#c13808
GO:0008270	zinc ion binding	41	1178	381	9817	0.5197017437995903	0.714047631975	Casia#c11276;Casia#c6625;Casia#c9172;Casia#c12167;Casia#c12166;Casia#c14748;Casia#c6312;Casia#c15123;Casia#c5510;Casia#c10327;Casia#c3433;Casia#c15610;Casia#c5761;Casia#c9378;Casia#c10926;Casia#c9571;Casia#c7835;Casia#c9267;Casia#c9266;Casia#c9265;Casia#c10345;Casia#c2886;Casia#c15832;Casia#c8431;Casia#c10340;Casia#c9882;Casia#c12200;Casia#c8101;Casia#c10852;Casia#c10417;Casia#c7989;Casia#c11587;Casia#c8851;Casia#c10932;Casia#c11604;Casia#c12175;Casia#c10308;Casia#c8432;Casia#c9126;Casia#c11186;Casia#c2989
GO:0009654	photosystem II oxygen evolving complex	4	1178	24	9817	0.5221244398859166	0.714047631975	Casia#c15210;Casia#c11094;Casia#c14109;Casia#c7348
GO:0019208	phosphatase regulator activity	4	1178	24	9817	0.5221244398859166	0.714047631975	Casia#c11271;Casia#c12677;Casia#c6236;Casia#c14070
GO:0055076	transition metal ion homeostasis	4	1178	24	9817	0.5221244398859166	0.714047631975	Casia#c5552;Casia#c12195;Casia#c8776;Casia#c10566
GO:0065004	protein-DNA complex assembly	4	1178	24	9817	0.5221244398859166	0.714047631975	Casia#c12769;Casia#c10920;Casia#c6332;Casia#c4940
GO:0072524	pyridine-containing compound metabolic process	4	1178	24	9817	0.5221244398859166	0.714047631975	Casia#c6418;Casia#c13406;Casia#c6450;Casia#c12730
GO:0005886	plasma membrane	23	1178	221	9817	0.5299854284435469	0.714047631975	Casia#c7074;Casia#c10007;Casia#c6188;Casia#c15199;Casia#c11884;Casia#c6523;Casia#c1769;Casia#c12056;Casia#c9840;Casia#c13126;Casia#c13125;Casia#c6850;Casia#c6450;Casia#c11548;Casia#c7708;Casia#c11036;Casia#c10452;Casia#c4870;Casia#c9126;Casia#c10609;Casia#c10360;Casia#c3568;Casia#c13511
GO:0000229	cytoplasmic chromosome	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c11208
GO:0000314	organellar small ribosomal subunit	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c12486
GO:0000315	organellar large ribosomal subunit	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c12406
GO:0001104	transcription coregulator activity	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c10592
GO:0003950	NAD+ ADP-ribosyltransferase activity	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c14188
GO:0003997	acyl-CoA oxidase activity	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c8002
GO:0004364	glutathione transferase activity	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c15306
GO:0004576	oligosaccharyl transferase activity	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c9903
GO:0005669	transcription factor TFIID complex	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c12045
GO:0005982	starch metabolic process	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c10627
GO:0006002	fructose 6-phosphate metabolic process	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c10536
GO:0006013	mannose metabolic process	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c7586
GO:0006207	'de novo' pyrimidine nucleobase biosynthetic process	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c6028
GO:0006338	chromatin remodeling	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c11207
GO:0006378	mRNA polyadenylation	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c8193
GO:0006383	transcription by RNA polymerase III	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c10402
GO:0006406	mRNA export from nucleus	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c10360
GO:0006473	protein acetylation	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c8979
GO:0006526	arginine biosynthetic process	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c11093
GO:0006553	lysine metabolic process	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c9212
GO:0006743	ubiquinone metabolic process	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c10452
GO:0006744	ubiquinone biosynthetic process	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c10452
GO:0008146	sulfotransferase activity	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c12348
GO:0008271	secondary active sulfate transmembrane transporter activity	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c9279
GO:0008312	7S RNA binding	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c7406
GO:0008878	glucose-1-phosphate adenylyltransferase activity	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c10135
GO:0009085	lysine biosynthetic process	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c9212
GO:0009089	lysine biosynthetic process via diaminopimelate	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c9212
GO:0009508	plastid chromosome	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c11208
GO:0009625	response to insect	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c14520
GO:0009817	defense response to fungus, incompatible interaction	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c10215
GO:0010008	endosome membrane	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c11185
GO:0010207	photosystem II assembly	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c14109
GO:0010257	NADH dehydrogenase complex assembly	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c58
GO:0016143	S-glycoside metabolic process	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c11884
GO:0016744	transferase activity, transferring aldehyde or ketonic groups	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c6207
GO:0016833	oxo-acid-lyase activity	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c11098
GO:0019684	photosynthesis, light reaction	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c9438
GO:0019706	protein-cysteine S-palmitoyltransferase activity	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c9126
GO:0019707	protein-cysteine S-acyltransferase activity	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c9126
GO:0019757	glycosinolate metabolic process	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c11884
GO:0019760	glucosinolate metabolic process	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c11884
GO:0031306	intrinsic component of mitochondrial outer membrane	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c9409
GO:0031307	integral component of mitochondrial outer membrane	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c9409
GO:0031331	positive regulation of cellular catabolic process	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c10215
GO:0031429	box H/ACA snoRNP complex	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c11274
GO:0032592	integral component of mitochondrial membrane	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c9409
GO:0033045	regulation of sister chromatid segregation	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c1298
GO:0042343	indole glucosinolate metabolic process	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c11884
GO:0042435	indole-containing compound biosynthetic process	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c10961
GO:0043068	positive regulation of programmed cell death	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c10215
GO:0044743	protein transmembrane import into intracellular organelle	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c8796
GO:0045037	protein import into chloroplast stroma	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c11891
GO:0046184	aldehyde biosynthetic process	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c6418
GO:0046451	diaminopimelate metabolic process	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c9212
GO:0048500	signal recognition particle	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c7406
GO:0051783	regulation of nuclear division	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c1298
GO:0051983	regulation of chromosome segregation	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c1298
GO:0071229	cellular response to acid chemical	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c11587
GO:0071483	cellular response to blue light	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c13511
GO:0072588	box H/ACA RNP complex	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c11274
GO:0072665	protein localization to vacuole	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c11185
GO:0089701	U2AF	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c8143
GO:0098573	intrinsic component of mitochondrial membrane	1	1178	6	9817	0.535679801388635	0.714047631975	Casia#c9409
GO:0046872	metal ion binding	151	1178	1205	9817	0.5385432550892819	0.717478594683	Casia#c11276;Casia#c10943;Casia#c6625;Casia#c13209;Casia#c9172;Casia#c12167;Casia#c12166;Casia#c15210;Casia#c14382;Casia#c16040;Casia#c8687;Casia#c14748;Casia#c11490;Casia#c9203;Casia#c11073;Casia#c6312;Casia#c11537;Casia#c14480;Casia#c5990;Casia#c9116;Casia#c15123;Casia#c5510;Casia#c6961;Casia#c9794;Casia#c12122;Casia#c9988;Casia#c6442;Casia#c10327;Casia#c11884;Casia#c13152;Casia#c10999;Casia#c10137;Casia#c10253;Casia#c3433;Casia#c5552;Casia#c8307;Casia#c13087;Casia#c8143;Casia#c13088;Casia#c7970;Casia#c15610;Casia#c5761;Casia#c8580;Casia#c9347;Casia#c14905;Casia#c12057;Casia#c11131;Casia#c11137;Casia#c12195;Casia#c9378;Casia#c13359;Casia#c10926;Casia#c9571;Casia#c5340;Casia#c11027;Casia#c12878;Casia#c10100;Casia#c9061;Casia#c7835;Casia#c9107;Casia#c13406;Casia#c9267;Casia#c9266;Casia#c9265;Casia#c6567;Casia#c8303;Casia#c8960;Casia#c13272;Casia#c10740;Casia#c11207;Casia#c10345;Casia#c2886;Casia#c15832;Casia#c11166;Casia#c8431;Casia#c10491;Casia#c14084;Casia#c6450;Casia#c5854;Casia#c10340;Casia#c10409;Casia#c10815;Casia#c9882;Casia#c10565;Casia#c10224;Casia#c11319;Casia#c3407;Casia#c3247;Casia#c11385;Casia#c9038;Casia#c12200;Casia#c10410;Casia#c13915;Casia#c15129;Casia#c12730;Casia#c8101;Casia#c10852;Casia#c6094;Casia#c10417;Casia#c2876;Casia#c7989;Casia#c6190;Casia#c7172;Casia#c3571;Casia#c10452;Casia#c10450;Casia#c5388;Casia#c11587;Casia#c8851;Casia#c10932;Casia#c15285;Casia#c1998;Casia#c15164;Casia#c8640;Casia#c11604;Casia#c14242;Casia#c13208;Casia#c11071;Casia#c12176;Casia#c12175;Casia#c11090;Casia#c10176;Casia#c15464;Casia#c11855;Casia#c5398;Casia#c11521;Casia#c10308;Casia#c8935;Casia#c10120;Casia#c15771;Casia#c8432;Casia#c6138;Casia#c3466;Casia#c9126;Casia#c5298;Casia#c8776;Casia#c7177;Casia#c8778;Casia#c12725;Casia#c11186;Casia#c1084;Casia#c9995;Casia#c2989;Casia#c6746;Casia#c13676;Casia#c13677;Casia#c9300;Casia#c10243;Casia#c3356;Casia#c10566;Casia#c5395
GO:0034357	photosynthetic membrane	14	1178	102	9817	0.5416994713837	0.72090831906	Casia#c11405;Casia#c6312;Casia#c11512;Casia#c13272;Casia#c9644;Casia#c2876;Casia#c5408;Casia#c11786;Casia#c6052;Casia#c11094;Casia#c13011;Casia#c3466;Casia#c3039;Casia#c10566
GO:0042651	thylakoid membrane	14	1178	102	9817	0.5416994713837	0.72090831906	Casia#c11405;Casia#c6312;Casia#c11512;Casia#c13272;Casia#c9644;Casia#c2876;Casia#c5408;Casia#c11786;Casia#c6052;Casia#c11094;Casia#c13011;Casia#c3466;Casia#c3039;Casia#c10566
GO:0019205	nucleobase-containing compound kinase activity	4	1178	26	9817	0.5444583816693443	0.723802505245	Casia#c15493;Casia#c6028;Casia#c10200;Casia#c9407
GO:0072528	pyrimidine-containing compound biosynthetic process	4	1178	26	9817	0.5444583816693443	0.723802505245	Casia#c6028;Casia#c10200;Casia#c9407;Casia#c12237
GO:0015297	antiporter activity	5	1178	58	9817	0.5450488482884135	0.724197524257	Casia#c9794;Casia#c8395;Casia#c6791;Casia#c9959;Casia#c12065
GO:0048522	positive regulation of cellular process	10	1178	105	9817	0.5453400243197286	0.724197524257	Casia#c15615;Casia#c10215;Casia#c10740;Casia#c11375;Casia#c15129;Casia#c11214;Casia#c15871;Casia#c12476;Casia#c10308;Casia#c11742
GO:0000271	polysaccharide biosynthetic process	5	1178	59	9817	0.5459957145968148	0.724679904002	Casia#c15735;Casia#c5955;Casia#c10135;Casia#c9661;Casia#c10627
GO:0043227	membrane-bounded organelle	120	1178	1053	9817	0.547268102364472	0.725979848854	Casia#c12445;Casia#c10943;Casia#c11069;Casia#c9833;Casia#c16047;Casia#c11537;Casia#c4639;Casia#c9645;Casia#c7074;Casia#c10114;Casia#c5699;Casia#c10078;Casia#c8796;Casia#c14188;Casia#c6188;Casia#c5615;Casia#c11735;Casia#c7850;Casia#c9988;Casia#c11750;Casia#c10327;Casia#c2859;Casia#c11884;Casia#c7587;Casia#c8272;Casia#c10474;Casia#c6718;Casia#c6523;Casia#c5552;Casia#c13087;Casia#c13088;Casia#c7970;Casia#c8586;Casia#c3082;Casia#c11136;Casia#c12195;Casia#c11202;Casia#c10922;Casia#c6787;Casia#c11433;Casia#c13126;Casia#c13125;Casia#c11512;Casia#c5863;Casia#c10263;Casia#c13406;Casia#c10920;Casia#c10747;Casia#c8960;Casia#c10865;Casia#c11207;Casia#c9208;Casia#c14440;Casia#c14931;Casia#c8002;Casia#c14685;Casia#c15832;Casia#c11045;Casia#c14084;Casia#c10409;Casia#c10365;Casia#c11548;Casia#c10404;Casia#c15904;Casia#c3882;Casia#c9146;Casia#c11375;Casia#c5544;Casia#c6332;Casia#c7966;Casia#c9822;Casia#c9135;Casia#c5532;Casia#c12896;Casia#c2013;Casia#c12632;Casia#c6992;Casia#c11551;Casia#c11036;Casia#c11351;Casia#c15905;Casia#c10417;Casia#c11214;Casia#c10987;Casia#c10452;Casia#c7409;Casia#c10172;Casia#c3062;Casia#c11587;Casia#c8851;Casia#c14047;Casia#c8975;Casia#c7824;Casia#c14242;Casia#c14179;Casia#c12176;Casia#c11090;Casia#c9409;Casia#c10176;Casia#c14395;Casia#c11550;Casia#c11855;Casia#c10308;Casia#c12881;Casia#c9284;Casia#c10609;Casia#c5294;Casia#c14945;Casia#c11736;Casia#c11185;Casia#c15811;Casia#c12114;Casia#c11208;Casia#c7592;Casia#c14178;Casia#c1009;Casia#c10566;Casia#c7112;Casia#c10768;Casia#c5415
GO:0016049	cell growth	4	1178	27	9817	0.5576653101582425	0.738981090146	Casia#c13412;Casia#c6523;Casia#c11036;Casia#c11550
GO:0031461	cullin-RING ubiquitin ligase complex	4	1178	27	9817	0.5576653101582425	0.738981090146	Casia#c1298;Casia#c7854;Casia#c6787;Casia#c9623
GO:0003006	developmental process involved in reproduction	11	1178	113	9817	0.5601757196304505	0.741910974476	Casia#c11537;Casia#c7074;Casia#c14188;Casia#c6523;Casia#c10215;Casia#c9208;Casia#c11036;Casia#c7409;Casia#c12176;Casia#c11550;Casia#c10566
GO:0005829	cytosol	24	1178	179	9817	0.5610607361965322	0.742686166824	Casia#c7074;Casia#c10206;Casia#c11679;Casia#c11750;Casia#c8272;Casia#c6718;Casia#c1769;Casia#c12056;Casia#c9840;Casia#c4194;Casia#c5002;Casia#c6450;Casia#c15904;Casia#c11375;Casia#c11036;Casia#c15905;Casia#c10417;Casia#c11324;Casia#c7492;Casia#c13759;Casia#c10609;Casia#c11185;Casia#c7112;Casia#c13511
